37 Elements, 100 Iterations Max, -3.0 Tolerance, drho=-0.5

Iteration 1:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
255.39	-113.26	1.0470	6.4550	6.8249	-19.272	-21.417
255.82	-111.93	0.86217	6.8249	7.2150	-17.942	-19.596
256.17	-111.03	0.92514	7.2150	7.5349	-17.042	-17.871
256.46	-110.72	0.92963	7.5349	7.9149	-16.732	-17.219
256.93	-110.33	0.92251	7.9149	8.3499	-16.342	-16.617
257.33	-108.97	0.74215	8.3499	8.7949	-14.982	-15.329
257.82	-107.29	0.58949	8.7949	9.1900	-13.302	-13.543
258.12	-105.6	0.41942	9.1900	9.6850	-11.611	-11.644
258.81	-104.26	0.40269	9.6850	10.234	-10.272	-10.168
259.22	-103.78	0.51668	10.234	10.630	-9.7920	-9.6634
259.6	-103.69	0.55243	10.630	10.994	-9.7019	-9.6833
259.95	-103.83	0.56605	10.994	11.405	-9.8419	-9.8959
260.42	-104.07	0.62543	11.405	11.810	-10.081	-10.085
260.76	-104.13	0.64309	11.810	12.195	-10.141	-10.169
261.19	-104.07	0.61896	12.195	12.590	-10.081	-10.170
261.55	-103.63	0.51980	12.590	13.039	-9.6419	-9.7984
262.09	-103.2	0.48776	13.039	13.514	-9.2120	-9.2743
262.5	-103.62	0.60104	13.514	13.989	-9.6320	-9.5622
263.04	-104.21	0.66769	13.989	14.494	-10.221	-10.196
263.51	-104.32	0.71661	14.494	14.905	-10.331	-10.274
263.86	-103.45	0.45606	14.905	15.565	-9.4620	-9.6385
264.83	-101.72	0.33316	15.565	16.299	-7.7319	-7.7334
265.33	-99.888	0.23936	16.299	16.799	-5.9000	-5.9003
265.83	-97.987	0.12998	16.799	17.299	-3.9989	-4.0060
266.33	-96.32	0.06058	17.299	17.884	-2.3319	-2.3425
267.0	-94.988	0.00877	17.884	18.555	-1.0	-1.0098

Iteration 9:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.48902	-0.25499	0.25499	-5.8499	-5.7597
249.29	-102.47	0.48395	0.25499	1.6799	-8.482	-8.5006
251.63	-106.34	0.82534	1.6799	2.9799	-12.352	-12.318
251.89	-108.92	1.9983	2.9799	3.3249	-14.932	-12.451
252.32	-111.92	2.2386	3.3249	3.7849	-17.932	-16.051
252.81	-115.15	2.6318	3.7849	4.2800	-21.162	-19.341
253.31	-117.85	2.8797	4.2800	4.7999	-23.861	-22.295
253.85	-118.66	2.7547	4.7999	5.2750	-24.671	-23.893
254.26	-118.26	2.4850	5.2750	5.6699	-24.272	-24.286
254.64	-117.05	1.8933	5.6699	6.0800	-23.061	-24.407
255.08	-114.99	1.3100	6.0800	6.4550	-21.001	-23.102
255.39	-113.26	0.94462	6.4550	6.8249	-19.272	-21.243
255.82	-111.93	0.78323	6.8249	7.2150	-17.942	-19.204
256.17	-111.03	0.88554	7.2150	7.5349	-17.042	-17.484
256.46	-110.72	0.90639	7.5349	7.9149	-16.732	-16.895
256.93	-110.33	0.90936	7.9149	8.3499	-16.342	-16.382
257.33	-108.97	0.72555	8.3499	8.7949	-14.982	-15.132
257.82	-107.29	0.57796	8.7949	9.1900	-13.302	-13.374
258.12	-105.6	0.41785	9.1900	9.6850	-11.611	-11.542
258.81	-104.26	0.40762	9.6850	10.234	-10.272	-10.168
259.22	-103.78	0.52281	10.234	10.630	-9.7920	-9.7012
259.6	-103.69	0.55332	10.630	10.994	-9.7019	-9.7152
259.95	-103.83	0.56347	10.994	11.405	-9.8419	-9.9066
260.42	-104.07	0.62527	11.405	11.810	-10.081	-10.095
260.76	-104.13	0.64178	11.810	12.195	-10.141	-10.177
261.19	-104.07	0.61474	12.195	12.590	-10.081	-10.163
261.55	-103.63	0.51233	12.590	13.039	-9.6419	-9.7581
262.09	-103.2	0.48479	13.039	13.514	-9.2120	-9.2396
262.5	-103.62	0.60437	13.514	13.989	-9.6320	-9.5693
263.04	-104.21	0.66891	13.989	14.494	-10.221	-10.215
263.51	-104.32	0.71937	14.494	14.905	-10.331	-10.301
263.86	-103.45	0.44764	14.905	15.565	-9.4620	-9.5880
264.83	-101.72	0.33309	15.565	16.299	-7.7319	-7.7206
265.33	-99.888	0.23935	16.299	16.799	-5.9000	-5.9032
265.83	-97.987	0.12964	16.799	17.299	-3.9989	-4.0074
266.33	-96.32	0.06008	17.299	17.884	-2.3319	-2.3402
267.0	-94.988	0.00830	17.884	18.555	-1.0	-1.0074

Iteration 10:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.49333	-0.25499	0.25499	-5.8499	-5.7872
249.29	-102.47	0.48306	0.25499	1.6799	-8.482	-8.4954
251.63	-106.34	0.82692	1.6799	2.9799	-12.352	-12.331
251.89	-108.92	2.1166	2.9799	3.3249	-14.932	-12.592
252.32	-111.92	2.3283	3.3249	3.7849	-17.932	-16.304
252.81	-115.15	2.7187	3.7849	4.2800	-21.162	-19.678
253.31	-117.85	2.9545	4.2800	4.7999	-23.861	-22.682
253.85	-118.66	2.7919	4.7999	5.2750	-24.671	-24.273
254.26	-118.26	2.4843	5.2750	5.6699	-24.272	-24.621
254.64	-117.05	1.8291	5.6699	6.0800	-23.061	-24.606
255.08	-114.99	1.2097	6.0800	6.4550	-21.001	-23.069
255.39	-113.26	0.85055	6.4550	6.8249	-19.272	-20.947
255.82	-111.93	0.72296	6.8249	7.2150	-17.942	-18.760
256.17	-111.03	0.86443	7.2150	7.5349	-17.042	-17.108
256.46	-110.72	0.89860	7.5349	7.9149	-16.732	-16.628
256.93	-110.33	0.90742	7.9149	8.3499	-16.342	-16.222
257.33	-108.97	0.71836	8.3499	8.7949	-14.982	-15.018
257.82	-107.29	0.57449	8.7949	9.1900	-13.302	-13.292
258.12	-105.6	0.42115	9.1900	9.6850	-11.611	-11.524
258.81	-104.26	0.41255	9.6850	10.234	-10.272	-10.203
259.22	-103.78	0.52714	10.234	10.630	-9.7920	-9.7440
259.6	-103.69	0.55269	10.630	10.994	-9.7019	-9.7409
259.95	-103.83	0.56038	10.994	11.405	-9.8419	-9.9098
260.42	-104.07	0.62465	11.405	11.810	-10.081	-10.097
260.76	-104.13	0.64011	11.810	12.195	-10.141	-10.177
261.19	-104.07	0.61085	12.195	12.590	-10.081	-10.151
261.55	-103.63	0.50679	12.590	13.039	-9.6419	-9.7240
262.09	-103.2	0.48347	13.039	13.514	-9.2120	-9.2173
262.5	-103.62	0.60736	13.514	13.989	-9.6320	-9.5793
263.04	-104.21	0.66920	13.989	14.494	-10.221	-10.229
263.51	-104.32	0.72085	14.494	14.905	-10.331	-10.317
263.86	-103.45	0.44163	14.905	15.565	-9.4620	-9.5501
264.83	-101.72	0.33363	15.565	16.299	-7.7319	-7.7179
265.33	-99.888	0.23919	16.299	16.799	-5.9000	-5.9062
265.83	-97.987	0.12924	16.799	17.299	-3.9989	-4.0066
266.33	-96.32	0.05968	17.299	17.884	-2.3319	-2.3382
267.0	-94.988	0.00795	17.884	18.555	-1.0	-1.0056

Iteration 11:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.49632	-0.25499	0.25499	-5.8499	-5.8062
249.29	-102.47	0.48241	0.25499	1.6799	-8.482	-8.4915
251.63	-106.34	0.82789	1.6799	2.9799	-12.352	-12.339
251.89	-108.92	2.2283	2.9799	3.3249	-14.932	-12.715
252.32	-111.92	2.4060	3.3249	3.7849	-17.932	-16.522
252.81	-115.15	2.7895	3.7849	4.2800	-21.162	-19.963
253.31	-117.85	3.0108	4.2800	4.7999	-23.861	-23.000
253.85	-118.66	2.8109	4.7999	5.2750	-24.671	-24.574
254.26	-118.26	2.4677	5.2750	5.6699	-24.272	-24.867
254.64	-117.05	1.7553	5.6699	6.0800	-23.061	-24.708
255.08	-114.99	1.1111	6.0800	6.4550	-21.001	-22.936
255.39	-113.26	0.77058	6.4550	6.8249	-19.272	-20.582
255.82	-111.93	0.68388	6.8249	7.2150	-17.942	-18.331
256.17	-111.03	0.86126	7.2150	7.5349	-17.042	-16.796
256.46	-110.72	0.90354	7.5349	7.9149	-16.732	-16.446
